author,text,likeCount,publishedAt
@travelingme23,I wish Roger could play in Wimbledon again against Rafa 😭😭,0,2024-06-10T12:43:38Z
@andersonlim6739,A great speech. Talent can be anyone as long as he/she put the heart and soul into it,2,2024-06-10T12:42:02Z
@sinaisinai43,Legend,1,2024-06-10T12:36:52Z
@crazyinguiguitar42,Roger is life,2,2024-06-10T12:35:58Z
@JackBroudy,&quot;Winning effortlessly is the ultimate achievement!&quot;,21,2024-06-10T12:35:40Z
@naysayer1238,"LOL can&#39;t say what it is these imbeciles are screaming their support for, Youtube blocks it.",0,2024-06-10T12:34:43Z
@peaceb8303,I never imagined that he would speak at a commencement ceremony in the states!! This was such a lovely speech. I cracked up at him bringing out his actual racquet though at the end 😂,52,2024-06-10T12:32:19Z
@K4R3N,Is that a real tree stump?😂,0,2024-06-10T12:27:43Z
@SakhiSaad,One of the best speeches <br>Best 3 Lessons,2,2024-06-10T12:23:37Z
@FutuSan,"You were the greatest and will always remain so for us. As young champions arise, your legacy will never be forgotten; it will linger in the aura of those you inspire. In the end, we can all see you as an inspiration at their roots. You are immortal Roger. we will always love you❤",6,2024-06-10T12:23:26Z
@Knickerboxer,Whats the background noise in the video?,0,2024-06-10T12:21:04Z
@Mike12131984,"Lol, some of these students look like zombies. How can you not be excited about where you are and the amazing human giving this beautiful speech. Well done, Roger.",1,2024-06-10T12:19:19Z
@ishanmukhopadhyay6264,"Watching on YouTube we&#39;re also part of your class 2024, Roger! ❤",1,2024-06-10T12:14:46Z
@adwaitpendse,"His voice breaking at the end😭, Some things never change!",32,2024-06-10T12:14:35Z
@beyondim794,"Not once look at a piece of paper, that&#39;s a speech",4,2024-06-10T12:13:09Z
@alvinroynabong4300,GOAT ❤,1,2024-06-10T12:09:55Z
@SovrinWealth,So many Q comms in his speech - wonderful to see - appreciate every word Roger and especially the Q comms....,0,2024-06-10T12:05:20Z
@Arthur_Pint,Roger Federer really is &#39;magic&#39; - just look at the way he seamlessly got into that tree trunk!👍,0,2024-06-10T11:59:25Z
@Ssoonnyy,This is the school where Conan gave his speech. It was the most epic! And that bear podium is so iconic!,0,2024-06-10T11:55:24Z
@ksw4942,"That noise in the background is terrible.  Great to hear Roger. And, btw, that’s the actress Connie Neilson in the stands on the left behind him.",2,2024-06-10T11:52:01Z
@sputnik8543,Give the great man a microphone and tears will flow,1,2024-06-10T11:47:32Z
@adityaagarwal421,"<a href=""https://www.youtube.com/watch?v=pqWUuYTcG-o&amp;t=848"">14:08</a>.. it’s only a point. Move on and focus on the next thing. Stop dwelling",0,2024-06-10T11:35:50Z
@lornawilliams550,"A true professional. Roger&#39;s speech was so engaging, insightful and wise. Thank you, champ!",3,2024-06-10T11:33:49Z
@montydashlo,Eastern grip😂,0,2024-06-10T11:15:58Z
@tyron4,Who got teary eyed after the speech?,132,2024-06-10T11:15:13Z
@lmurray8789,Beautiful! Nice to hear an inspiring voice from a unique person! God’s speed on your next journey after tennis retirement!❤️🌹🌺,1,2024-06-10T11:15:00Z
@leungwunwang349,"I don’t follow and lost interest in tennis since Roger retired. <br><br>2015 went to Shanghai hoping to see him but he lost in first round and went to Wimbledon same year was hoping to see him beat Novak final but didn’t happen. <br><br>I’m so happy to see his smile outside court, made me day. <br><br>Thank you for inviting Roger",0,2024-06-10T11:14:22Z
@anam.caballerowilson9421,😅😅,0,2024-06-10T11:09:25Z
@tomflanker,"This is the first time I saw and heard a tennis player did this amazing speech at the college, and I&#39;m a big fan of him. You&#39;re a great human being Dr Roger Federer",1,2024-06-10T11:04:00Z
@vernonchikchadwick8187,"Good choice of Roger, not only a great tennis player but a decent human being. His combination of talent, wit, culture, and versatility fits Dartmouth perfectly.",167,2024-06-10T11:03:58Z
@jedilady4485,hahaha so cool! and funny Roger as usual! Kudos to Roger for a long speech! He needs to practice more though because his speech would have been shorter and slower so that the punchline will be more accentuated! Great speech though to the one who wrote it!,1,2024-06-10T10:57:26Z
@hongkongphooooey,"1) Effortless is a myth. He says that he had to work very hard to make his tennis game look effortless.<br>2) Self-belief is important but it has to be earned.<br>3) Winning is easy when your game is clicking, but it&#39;s the victories when you aren&#39;t at your best that you should be most proud of.<br>4) Talent is important but it has a broad definition. It includes discipline, patience, trusting yourself, and loving the process.<br>5) It&#39;s only a point. You can lose a point and still win the match. You can learn from every point you lose.<br>6) Life is bigger than the court. Tennis is a small space and the world is a much bigger place.<br>7) Philanthropy can mean a lot of things. It can be starting a nonprofit, donating money, contributing your time, or your energy.",6,2024-06-10T10:50:11Z
@cbmtrx,Class act.,0,2024-06-10T10:45:33Z
@peterh.3036,Dr. Fed has actually won 82% of his singles matches! Not that any fanatics are keeping track 👀,1,2024-06-10T10:43:09Z
@ananiepangilinan1006,Simply genius 👏 <br>GOAT 🎉❤,0,2024-06-10T10:42:55Z
@rioollie,Who else is taking up online chess matches against peRFect strangers?!,0,2024-06-10T10:42:37Z
@dawidtarasewicz3310,"Doctor of tennis, now the doctor of Human Letters, Roger Federer. :)",1,2024-06-10T10:34:23Z
@sop1311,Roger is completing side quests now,0,2024-06-10T10:33:07Z
@John-yq1im,Very inspiring commencement speech.,1,2024-06-10T10:30:11Z
@mohammadsakran3525,اعظم رجل عرفته وتابعته منذ بداياته فهو ليس لاعب تنس عظيم فقط بل هو انسان وجنتلمان ومعلم وسيد الاخلاق والادب والحلم والمعرفه فياليته يتمم هذه المكرمات بإسلامه ..والله كريم ♥️ 🤲,0,2024-06-10T10:24:51Z
@dvvideos4249,Those protesters are so inconsiderate and disrespectful not just to Roger but to the graduates who worked hard to be where they are at right now. Do they think people still listen to them?,2,2024-06-10T10:23:46Z
@hvp6575,"Roger clearly didn&#39;t go to academic school (only tennis). Horrible speaker, but great tennis player.",0,2024-06-10T10:16:22Z
@sohamroy9868,such a legend,0,2024-06-10T10:15:32Z
@rockesh123,"<a href=""https://www.youtube.com/watch?v=pqWUuYTcG-o&amp;t=1304"">21:44</a> The protestors",4,2024-06-10T10:09:50Z
@rockesh123,Professor-er,1,2024-06-10T10:07:27Z
@rockesh123,Doctor-er!!!,2,2024-06-10T10:07:15Z
@daisykoga2477,"What an eloquent speaker Roger is! I always looked forward to his short speeches at the end of his matches whether he won or lost. In fact his heart showed his love, devotion and pure disappointment in himself towards tennis when he lost but he always shared his admiration and respect for his opponent, that they deserved the win for being the better player. <br>Roger spoke with such ease even though he was nervous. Being that he is not a public speaker, he did an excellent job. As usual, he came across as very humble and authentic. He was truly happy and honored to be there. Leave it to Roger to make it look so easy. <br>You go, Roger! You are a great human being! ❤",28,2024-06-10T10:07:04Z
@matthewjoseph7671,One of the FINEST Human Beings EVER Roger !!! May God Bless You and Your Family INFINTELY !!!,6,2024-06-10T10:03:37Z
@johnthompson3530,Thanks for sharing this. Great video and very inspiring. Aww RF got emotional at the end.,3,2024-06-10T09:57:16Z
@DonyorAbaquita,I worked very hard to make it more easy. You have to believe in yourself but belief in yourself has to be earn. Such an inspirational speech from the doctor of tennis.,2,2024-06-10T09:47:47Z
@dzenoAnic,Forever the best at tennis!,1,2024-06-10T09:47:11Z
@saml7406,"Besides his tennis talent, he is also highly articulate.",1,2024-06-10T09:47:10Z
@mayay3298,"What a legend! Gifted in so many ways yet so humble, kind-hearted, so down–to–earth. My love and respect forever!",2,2024-06-10T09:41:29Z
@rockesh123,Ladies &amp; Gentlemen Dr. Roger Federer👏👏👏,9,2024-06-10T09:41:23Z
@r3tr0n17,"How is he even able to deliver this speech non-stop.. &amp; So &quot;effortlessly&quot;, Truly a G.O.A.T. indeed :)",6,2024-06-10T09:25:22Z
@roberterokwu4129,Great Roger.,2,2024-06-10T09:22:58Z
@manojsrivastava3626,Arbaaz Khan!! you are here!,1,2024-06-10T09:22:22Z
@cindymaceda2999,Wait a minute. Was this extemporaneous? 😮I don’t see teleprompters! He memorised his entire speech ?😅,0,2024-06-10T09:16:03Z
@GuyCruls,Big Heart Man 💪🏼💪🏼💪🏼,2,2024-06-10T09:08:37Z
@treplay8846,Fed should do stand up,0,2024-06-10T09:01:50Z
@henrykaspar3634,He looks like a hangman in a medieval movie.,0,2024-06-10T08:59:52Z
@pkoppula,I don&#39;t know how he nonchalantly speaks like this every single time. Ever so humble. Thanks Dartmouth and Tony for making this possible ❤🙏,150,2024-06-10T08:57:31Z
@indrasammy2507,What an incredible speech for graduates. So much respect for Roger. Thank you Dartmouth,7,2024-06-10T08:51:27Z
@BruzzeArena,So good.,0,2024-06-10T08:46:16Z
@ea9300,Amazingly eloquent even without a speech note.,0,2024-06-10T08:44:36Z
@frankyw5138,💚💚💚,0,2024-06-10T08:39:42Z
@ProSpyy,Legend! To deliver a speech like that and not reading notes is masterclass. Roger is such a well spoken guy with a lot of banter.<br>Great lessons. That was great,25,2024-06-10T08:36:18Z
@francisng9536,"Ever since Roger &#39; graduated &#39;, I felt down and hardly hit a ball ....he has reignited my passion to head back to the tennis court, after listening to his motivational speech. Goes to show what a GOAT 🐐, Roger has been and will be for the rest of my life. ❤️🤟🏽",2,2024-06-10T08:24:12Z
@jmorel333,"Suaviter sed fortiter!!<br>That was an impressive no notes speech, pitch perfect for that surface, Roger. Well thought out, done!",1,2024-06-10T08:24:08Z
@VaidyKrishnan1,"Poor Roger, hate to hear the protesters in the background trying to ruin this",8,2024-06-10T08:24:01Z
@almostfancyconnoisseur8929,Goat 🐐 <br>End of story.,0,2024-06-10T08:23:23Z
@chiq59,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,0,2024-06-10T08:20:27Z
@ZPSBestProfileName,there&#39;s no quim that like to party like the quim in darty,0,2024-06-10T08:16:39Z
@altruism8637,"THis man is nothing but class. His parents did a wonderful job. What a privelege for these students to be in his presence, conversely, for him to be in their presence. What a speech !! ROGER IF YOURE READING THIS PLEASE LEAVE A REPLY OR LIKE. Your 2017 Indian Wells Final vs Nadal was GOD MODE ACTIVATED !",14,2024-06-10T07:58:10Z
@paulelverstone8677,"Very simply, a thoroughly likeable person - as demonstrated here. The very last lesson was a nice surprise... :o)",2,2024-06-10T07:53:50Z
@aayushrai8881,What a coup for Dartmouth to have The Roger Federer in their midst !!,6,2024-06-10T07:51:47Z
@gerritvanmilligen3657,"There is a reason why he is the GOAT of tennis. People might say we are just huge fans, but its more than that. He might not have all the numbers, but he will remain the King of tennis not just based on his records, playstyle and talent...but as an incredible role model who transcended tennis and gives damn good speeches like this. He is a wonderful human being. Thank you Roger",1386,2024-06-10T07:51:21Z
@KingCast65,He&#39;s a Good Dude. If I still lived in NH I would have found a way to get some press credentials hellsyeah. My pals own Tamarack Tennis Camp in White Mountains.,1,2024-06-10T07:43:33Z
@swu1413,Prof Federer👍,3,2024-06-10T07:41:24Z
@ThDaniel,So nice to see him give such an eloquent speech. Kids would be delighted to see him.,90,2024-06-10T07:39:23Z
@kostaskonstantinidis7318,"I wonder too, why on earth they gave him a Dr.???",0,2024-06-10T07:38:47Z
@hellostephanie,"Saw an interview of him and Rafa, and he said that the legacy he wants to leave for the world is not just his name and accomplishments in tennis, but moreso his legacy as a kind and respectable person, role model. No doubt he is a role model the younger generations need and he is leaving his mark!",569,2024-06-10T07:38:40Z
@vuha5000,Federer after Tennis just became a God :D,5,2024-06-10T07:29:10Z
@series4hp478,was he emotional at the last seconds of the video?,1,2024-06-10T07:28:08Z
@jamesdo3841,"He memorized the entire speech? Not a single um, uh, ah … really?",2,2024-06-10T07:26:23Z
@juandevelasco,What a great man. Thank you Roger! This motivation speak forme stands even higher than Arnie´s...,0,2024-06-10T07:21:21Z
@Lucille-ky9mp,"Thank you Roger, that was enlightening and inspiring Speech, we missed you, 🇨🇭💙",4,2024-06-10T07:11:21Z
@antrikshluthra6599,"<a href=""https://www.youtube.com/watch?v=pqWUuYTcG-o&amp;t=890"">14:50</a> &quot;Negative energy is wasted energy. Become a master of overcoming bad moments... That is the sign of a champion&quot;",957,2024-06-10T07:06:30Z
@ployjh,Pure class and great lessons. Thank you Roger 🙏🏻,7,2024-06-10T07:02:08Z
@ravishankartj5749,He is just classy,3,2024-06-10T06:56:35Z
@MagnusKlones,How many presidents can give a speech like that with no notes? Legend.,46,2024-06-10T06:52:01Z
@youngsuit,Free Palestine 🇵🇸,0,2024-06-10T06:39:53Z
@LuchoPantoja,"Dr. Federer, I like that",3,2024-06-10T06:38:01Z
@marianagaoka9687,"I haven&#39;t seen Federer THIS nervous, not even in any Grand Slam final throughout his career xD",0,2024-06-10T06:37:06Z
@kibo3634,Roger deserves a better crowd than this. These kids seem not to realize they are listening to some most important lessons in life.,345,2024-06-10T06:23:24Z
@MariaSilva-ix1qc,&quot;It&#39;s ok not to know&quot; 🌿,4,2024-06-10T06:23:13Z
